"NAME","LATITUDE","LONGITUDE","CityName"
"Kilometro 11 Leguizamo - Siberia",0.477003,-76.988506,"Valle Del Guamuez"
"Kilometro 10 Siberia - Leguizamo",0.480317,-76.99566,"Valle Del Guamuez"
"Kilometro 9 Siberia - Leguizamo",0.487772,-77.001384,"Valle Del Guamuez"
"Kilometro 8 Siberia - Leguizamo",0.492743,-77.009668,"Valle Del Guamuez"
"Kilometro 7 Siberia - Leguizamo",0.498426,-77.010336,"Valle Del Guamuez"
"Kilometro 6 Siberia - Leguizamo",0.505546,-77.011174,"Valle Del Guamuez"
"Kilometro 5 Siberia - Leguizamo",0.514432,-77.014337,"Valle Del Guamuez"
"Kilometro 4 Siberia - Leguizamo",0.52731,-77.020777,"Valle Del Guamuez"
"Kilometro 3 Siberia - Leguizamo",0.534991,-77.024768,"Valle Del Guamuez"
"Kilometro 2 Siberia - Leguizamo",0.538495,-77.028758,"Valle Del Guamuez"
"Kilometro 1 Siberia - Leguizamo",0.542597,-77.033429,"Orito"
"Kilometro 1 Alto Pocetas - Villa Del Rio",2.266095,-74.663832,"San Vicente Del Caguan"
"Kilometro 2 Alto Pocetas - Villa Del Rio",2.271225,-74.660277,"San Vicente Del Caguan"
"Kilometro 3 Alto Pocetas - Villa Del Rio",2.277341,-74.654353,"San Vicente Del Caguan"
"Kilometro 4 Alto Pocetas - Villa Del Rio",2.282669,-74.644875,"La Macarena"
"Kilometro 5 Alto Pocetas - Villa Del Rio",2.280696,-74.635792,"La Macarena"
"Kilometro 6 Alto Pocetas - Villa Del Rio",2.278713,-74.629397,"La Macarena"
"Kilometro 7 Alto Pocetas - Villa Del Rio",2.275368,-74.620785,"La Macarena"
"Kilometro 8 Alto Pocetas - Villa Del Rio",2.272409,-74.610517,"La Macarena"
"Kilometro 9 Alto Pocetas - Villa Del Rio",2.272409,-74.604198,"La Macarena"
"Kilometro 10 Alto Pocetas - Villa Del Rio",2.27596,-74.594918,"La Macarena"
"Kilometro 11 Alto Pocetas - Villa Del Rio",2.27596,-74.585242,"La Macarena"
"Kilometro 12 Alto Pocetas - Villa Del Rio",2.273987,-74.580108,"La Macarena"
"Kilometro 13 Alto Pocetas - Villa Del Rio",2.272606,-74.571617,"La Macarena"
"Kilometro 14 Alto Pocetas - Villa Del Rio",2.265701,-74.562732,"La Macarena"
"Kilometro 15 Alto Pocetas - Villa Del Rio",2.262544,-74.554044,"La Macarena"
"Kilometro 15 Villa Del Rio - Alto Pocetas",2.260571,-74.550489,"La Macarena"
"Kilometro 14 Villa Del Rio - Alto Pocetas",2.258992,-74.539037,"La Macarena"
"Kilometro 13 Villa Del Rio - Alto Pocetas",2.259584,-74.529558,"La Macarena"
"Kilometro 12 Villa Del Rio - Alto Pocetas",2.263333,-74.52166,"La Macarena"
"Kilometro 11 Villa Del Rio - Alto Pocetas",2.258992,-74.516131,"La Macarena"
"Kilometro 10 Villa Del Rio - Alto Pocetas",2.253468,-74.509023,"La Macarena"
"Kilometro 9 Villa Del Rio - Alto Pocetas",2.246561,-74.502111,"La Macarena"
"Kilometro 8 Villa Del Rio - Alto Pocetas",2.241235,-74.495595,"La Macarena"
"Kilometro 7 Villa Del Rio - Alto Pocetas",2.243404,-74.487696,"La Macarena"
"Kilometro 6 Villa Del Rio - Alto Pocetas",2.238078,-74.478219,"La Macarena"
"Kilometro 5 Villa Del Rio - Alto Pocetas",2.233342,-74.4719,"La Macarena"
"Kilometro 4 Villa Del Rio - Alto Pocetas",2.223082,-74.470715,"La Macarena"
"Kilometro 3 Villa Del Rio - Alto Pocetas",2.223082,-74.462027,"La Macarena"
"Kilometro 2 Villa Del Rio - Alto Pocetas",2.227423,-74.456103,"La Macarena"
"Kilometro 1 Villa Del Rio - Alto Pocetas",2.230777,-74.451561,"La Macarena"
"Via San Juan De Lozada",2.24479,-74.451682,"La Macarena"
"Via San Juan De Lozada",2.24788,-74.4496,"La Macarena"
"Kilometro 1 San Juan De Lozada - Cerro Peralta",2.257175,-74.4483,"La Macarena"
"Kilometro 2 San Juan De Lozada - Cerro Peralta",2.26677,-74.44965,"La Macarena"
"Kilometro 3 San Juan De Lozada - Cerro Peralta",2.274806,-74.453224,"La Macarena"
"Kilometro 4 San Juan De Lozada - Cerro Peralta",2.28069,-74.45625,"La Macarena"
"Kilometro 5 San Juan De Lozada - Cerro Peralta",2.28902,-74.4568,"La Macarena"
"Kilometro 6 San Juan De Lozada - Cerro Peralta",2.297666,-74.462151,"La Macarena"
"Kilometro 7 San Juan De Lozada - Cerro Peralta",2.30451,-74.4652,"La Macarena"
"Kilometro 8 San Juan De Lozada - Cerro Peralta",2.31392,-74.4648,"La Macarena"
"Kilometro 9 San Juan De Lozada - Cerro Peralta",2.32099,-74.462362,"La Macarena"
